"交通調査基本区間番号","世代管理番号（十の位）","世代管理番号（一の位）","道路種別","路線／路線番号","路線／路線名","起点側／接続区分","起点側／接続路線等／交通調査基本区間番号","起点側／接続路線等／世代管理番号（十の位）","起点側／接続路線等／路線名等","起点側／備考","終点側／接続区分","終点側／接続路線等／交通調査基本区間番号","終点側／接続路線等／世代管理番号（十の位）","終点側／接続路線等／路線名等","終点側／備考","現道旧道区分","管理区分","市区町村コード","自動車専用道路の別","区間種別","分離区間／分離区分","分離区間／交通調査基本区間番号","区間延長（ｋｍ）","高規格道路の別","一般国道指定区間","一方通行フラグ","平成２２年度／交通調査基本区間番号","交通量調査単位区間番号／都道府県指定市コード","交通量調査単位区間番号／調査単位区間番号","観測地点交通調査基本区間番号","交通量観測地点地名／市郡区町村丁字目","平成２７年度調査交通量観測・非観測の別","個別調査観測値活用の別","１２・２４時間観測の別","交通量観測年月日","昼間１２時間自動車類交通量（上下合計）／小型車（台）","昼間１２時間自動車類交通量（上下合計）／大型車（台）","昼間１２時間自動車類交通量（上下合計）／合計（台）","２４時間自動車類交通量（上下合計）／小型車（台）","２４時間自動車類交通量（上下合計）／大型車（台）","２４時間自動車類交通量（上下合計）／合計（台）","昼夜率","昼間１２時間ピーク比率（％）","昼間１２時間大型車混入率（％）","混雑度","平成２２年度／交通量調査／都道府県指定市コード","平成２２年度／交通量調査／調査単位区間番号","平成２２年度／昼間１２時間自動車類交通量（台）","平成２２年度／２４時間自動車類交通量（台）","旅行速度調査単位区間番号／都道府県指定市コード","旅行速度調査単位区間番号／調査単位区間番号","混雑時／上り／旅行速度計測・非計測の別","混雑時／上り／旅行速度（ｋｍ／ｈ）","混雑時／下り／旅行速度計測・非計測の別","混雑時／下り／旅行速度（ｋｍ／ｈ）","昼間非混雑時／上り／旅行速度計測・非計測の別","昼間非混雑時／上り／旅行速度（ｋｍ／ｈ）","昼間非混雑時／下り／旅行速度計測・非計測の別","昼間非混雑時／下り／旅行速度（ｋｍ／ｈ）","昼間１２時間平均旅行速度（時間帯別交通量加重）／上り（ｋｍ／ｈ）","昼間１２時間平均旅行速度（時間帯別交通量加重）／下り（ｋｍ／ｈ）","平成２２年度／旅行速度調査／都道府県指定市コード","平成２２年度／旅行速度調査／調査単位区間番号","平成２２年度／旅行速度／混雑時／上り（ｋｍ／ｈ）","平成２２年度／旅行速度／混雑時／下り（ｋｍ／ｈ）","平成２２年度／旅行速度／昼間非混雑時／上り（ｋｍ／ｈ）","平成２２年度／旅行速度／昼間非混雑時／下り（ｋｍ／ｈ）","道路状況調査単位区間番号／都道府県指定市コード","道路状況調査単位区間番号／調査単位区間番号","区間延長／改良済み区間率（％）","区間延長／５．５ｍ以上改良済み区間率（％）","幅員構成／道路部幅員（ｍ）","幅員構成／車道部幅員（ｍ）","幅員構成／車道幅員（ｍ）","幅員構成／中央帯幅員（ｍ）","幅員構成／歩道幅員／上り（ｍ）","幅員構成／歩道幅員／下り（ｍ）","幅員構成／自転車道幅員／上り（ｍ）","幅員構成／自転車道幅員／下り（ｍ）","幅員構成／停車帯等幅員／上り（ｍ）","幅員構成／停車帯等幅員／下り（ｍ）","車線数","交通安全施設等／歩道設置率（％）","交通安全施設等／自転車歩行者道設置率（％）","交通安全施設等／自転車道設置率（％）","交通安全施設等／自転車レーン設置率（％）","交通安全施設等／両側歩道設置率（％）","交通安全施設等／両側自転車歩行者道設置率（％）","交通安全施設等／両側自転車道設置率（％）","交通安全施設等／両側自転車レーン設置率（％）","交通安全施設等／歩道代表幅員（ｍ）","交通安全施設等／自転車道代表幅員（ｍ）","バス路線／バス路線延長率（％）","バス路線／バス優先・専用レーンの有無","交差点密度／信号交差点（箇所／ｋｍ）","交差点密度／信号のない交差点（箇所／ｋｍ）","代表信号交差点／青時間比（％）","代表信号交差点／右折専用車線の有無等","鉄道との平面交差箇所の有無","指定最高速度（ｋｍ／ｈ）","付加車線及び登坂車線設置箇所の有無／上り","付加車線及び登坂車線設置箇所の有無／下り","代表沿道状況","中央分離帯／中央分離帯の種類","中央分離帯／中央分離帯の設置状況","軌道の有無","自転車通行可能区分","異常気象時等通行規制区分","リバーシブルレーン運用の有無","アクセスコントロール","平成２２年度／道路状況調査／都道府県指定市コード","平成２２年度／道路状況調査／調査単位区間番号","交通調査基本区間番号","世代管理番号（十の位）","世代管理番号（一の位）","道路種別","路線／路線番号","路線／路線名"
"17601560060","0","0",6,156,"一般県道高塚粟津線",1,"17300080590","0","一般国道８号","",1,"17400110060","0","主要地方道小松山中線","",1,2,17203,0,0,0,"","2.0",0,0,0,"17601560060",17000,60590,"","",2,0,0,,1155,210,1365,1355,269,1624,"1.19","12.6","15.4",".17",17000,60600,1396,1801,17000,60950,2,"26.1",2,"33.7",1,"26.1",1,"33.7","26.1","33.7",17000,60600,34.8,34.8,34.8,34.8,17000,60790,82.8,79.3,16.50,9.25,"7.00",".00",4.00,3.25,.00,.00,.00,.00,2,48.3,.0,.0,.0,31.0,.0,.0,.0,3.50,.00,.0,3,2.1,8.6,,,2,50,2,2,5,8,,4,2,1,2,4,17000,60770,"17601560060","0","0",6,156,"一般県道高塚粟津線"
"17601570010","0","0",6,157,"一般県道松任寺井線",1,"17300080390","0","一般国道８号","",1,"17400580050","0","主要地方道鶴来美川インター線","",1,2,17210,0,0,0,"",".4",0,0,0,"17601570010",17000,60600,"","",2,0,0,,3375,638,4013,4217,1000,5217,"1.30","11.5","15.9",".64",17000,60610,3809,4761,17000,60960,1,"11.0",1,"27.0",1,"16.6",1,"26.1","13.7","26.5",17000,60610,35.7,35.7,35.6,40.2,17000,60800,100.0,100.0,11.50,7.75,"6.25",".00",2.25,1.50,.00,.00,.00,.00,2,89.5,.0,.0,.0,84.2,.0,.0,.0,1.50,.00,100.0,3,3.7,5.3,,,2,40,2,2,3,8,,4,2,1,2,4,17000,60780,"17601570010","0","0",6,157,"一般県道松任寺井線"
"17601570020","0","0",6,157,"一般県道松任寺井線",1,"17400580050","0","主要地方道鶴来美川インター線","",1,"17601030140","0","一般県道鶴来水島美川線","",1,2,17210,0,0,0,"","1.3",0,0,0,"17601570020",17000,60600,"","",2,0,0,,3375,638,4013,4217,1000,5217,"1.30","11.5","15.9",".64",17000,60610,3809,4761,17000,60970,1,"32.3",1,"38.9",1,"38.7",1,"35.4","35.8","36.7",17000,60610,35.7,35.7,35.6,40.2,17000,60800,100.0,100.0,11.50,7.75,"6.25",".00",2.25,1.50,.00,.00,.00,.00,2,89.5,.0,.0,.0,84.2,.0,.0,.0,1.50,.00,100.0,3,3.7,5.3,,,2,40,2,2,3,8,,4,2,1,2,4,17000,60780,"17601570020","0","0",6,157,"一般県道松任寺井線"
"17601570030","0","0",6,157,"一般県道松任寺井線",1,"17601030140","0","一般県道鶴来水島美川線","",6,"","","白山市・川北町境","",1,2,17210,0,0,0,"",".2",0,0,0,"17601570030",17000,60600,"","",2,0,0,,3375,638,4013,4217,1000,5217,"1.30","11.5","15.9",".64",17000,60610,3809,4761,17000,60980,1,"26.2",1,"45.5",1,"30.3",1,"47.9","28.5","46.9",17000,60610,35.7,35.7,35.6,40.2,17000,60800,100.0,100.0,11.50,7.75,"6.25",".00",2.25,1.50,.00,.00,.00,.00,2,89.5,.0,.0,.0,84.2,.0,.0,.0,1.50,.00,100.0,3,3.7,5.3,,,2,40,2,2,3,8,,4,2,1,2,4,17000,60780,"17601570030","0","0",6,157,"一般県道松任寺井線"
"17601570040","0","0",6,157,"一般県道松任寺井線",6,"","","白山市・川北町境","",1,"17601760010","0","一般県道草深木呂場美川線","",1,2,17324,0,0,0,"","1.2",0,0,0,"17601570040",17000,60600,"","",2,0,0,,3375,638,4013,4217,1000,5217,"1.30","11.5","15.9",".53",17000,60610,3809,4761,17000,60990,1,"35.7",1,"31.5",1,"40.2",1,"35.6","38.2","33.8",17000,60610,35.7,35.7,35.6,40.2,17000,60810,100.0,100.0,12.75,9.25,"7.50",".00",1.50,2.00,.00,.00,.00,.00,2,91.7,.0,.0,.0,41.7,.0,.0,.0,1.75,.00,100.0,3,5.0,5.0,,,2,40,2,2,4,8,,4,2,1,2,4,17000,60790,"17601570040","0","0",6,157,"一般県道松任寺井線"
"17601570050","0","0",6,157,"一般県道松任寺井線",1,"17601760010","0","一般県道草深木呂場美川線","",6,"","","川北町・能美市境","",1,2,17324,0,0,0,"",".3",0,0,0,"17601570050",17000,60610,"17601570060","能美市粟生町",1,0,1,20151006,5656,373,6029,7055,1084,8139,"1.35","11.7","6.2",".63",17000,60620,6947,8684,17000,61000,1,"21.2",1,"44.6",1,"29.8",1,"45.6","25.5","45.2",17000,60620,38.5,42.5,41.4,41.5,17000,60820,100.0,100.0,15.25,9.25,"7.50",".00",.00,3.00,.00,.00,.00,.00,2,100.0,.0,.0,.0,.0,.0,.0,.0,2.50,.00,100.0,3,.0,6.7,,,2,50,2,2,4,8,,4,2,1,2,4,17000,60800,"17601570050","0","0",6,157,"一般県道松任寺井線"
"17601570060","0","0",6,157,"一般県道松任寺井線",6,"","","川北町・能美市境","",2,"17601690010","0","一般県道粟生小松線","",1,2,17211,0,0,0,"","1.5",0,0,0,"17601570060",17000,60610,"17601570060","能美市粟生町",1,0,1,20151006,5656,373,6029,7055,1084,8139,"1.35","11.7","6.2",".70",17000,60620,6947,8684,17000,61010,1,"41.2",1,"38.1",1,"31.8",1,"28.8","35.1","32.0",17000,60620,38.5,42.5,41.4,41.5,17000,60830,100.0,100.0,14.00,10.00,"7.50",".00",1.75,2.25,.00,.00,.00,.00,2,92.3,.0,.0,.0,23.1,.0,.0,.0,1.75,.00,100.0,3,1.9,9.2,,,2,50,2,2,3,8,,4,2,1,2,4,17000,60810,"17601570060","0","0",6,157,"一般県道松任寺井線"
"17601570070","0","0",6,157,"一般県道松任寺井線",2,"17601690010","0","一般県道粟生小松線","",1,"17601720010","0","一般県道徳久粟生線","",1,2,17211,0,0,0,"",".1",0,0,0,"17601570070",17000,60610,"17601570060","能美市粟生町",1,0,1,20151006,5656,373,6029,7055,1084,8139,"1.35","11.7","6.2",".70",17000,60620,6947,8684,17000,61020,1,"32.3",1,"27.0",1,"31.0",1,"31.6","31.5","29.5",17000,60620,38.5,42.5,41.4,41.5,17000,60830,100.0,100.0,14.00,10.00,"7.50",".00",1.75,2.25,.00,.00,.00,.00,2,92.3,.0,.0,.0,23.1,.0,.0,.0,1.75,.00,100.0,3,1.9,9.2,,,2,50,2,2,3,8,,4,2,1,2,4,17000,60810,"17601570070","0","0",6,157,"一般県道松任寺井線"
"17601570080","0","0",6,157,"一般県道松任寺井線",1,"17601720010","0","一般県道徳久粟生線","",1,"17400040070","0","主要地方道小松鶴来線","",1,2,17211,0,0,0,"","1.0",0,0,0,"17601570080",17000,60610,"17601570060","能美市粟生町",1,0,1,20151006,5656,373,6029,7055,1084,8139,"1.35","11.7","6.2",".70",17000,60620,6947,8684,17000,61030,1,"43.1",1,"40.2",1,"42.3",1,"39.0","42.6","39.5",17000,60620,38.5,42.5,41.4,41.5,17000,60830,100.0,100.0,14.00,10.00,"7.50",".00",1.75,2.25,.00,.00,.00,.00,2,92.3,.0,.0,.0,23.1,.0,.0,.0,1.75,.00,100.0,3,1.9,9.2,,,2,50,2,2,3,8,,4,2,1,2,4,17000,60810,"17601570080","0","0",6,157,"一般県道松任寺井線"
"17601580010","0","0",6,158,"一般県道日末村松線",1,"17601490030","0","一般県道潮津串線","",1,"17400200010","0","主要地方道小松加賀線","",1,2,17203,0,0,0,"","2.1",0,0,0,"17601580010",17000,60620,"17601580010","小松市佐美町",1,0,1,20151006,2538,538,3076,3180,727,3907,"1.27","15.3","17.5",".64",17000,60630,2979,3724,17000,61040,1,"38.4",1,"33.4",1,"40.3",1,"35.6","39.4","34.5",17000,60630,31.4,31.4,31.4,31.4,17000,60840,100.0,71.4,11.75,9.00,"6.25",".00",2.75,.00,.00,.00,.00,.00,2,33.3,.0,.0,.0,.0,.0,.0,.0,2.50,.00,.0,3,1.0,3.3,,,2,50,2,2,4,8,,4,2,1,2,4,17000,60820,"17601580010","0","0",6,158,"一般県道日末村松線"
"17601590010","0","0",6,159,"一般県道金沢停車場北線",8,"","","","",1,"17602000070","0","一般県道向粟崎安江町線","",1,2,17201,0,0,0,"",".1",0,0,0,"17601590010",17000,60630,"17601590020","金沢市浅野本町",1,0,1,20151006,14177,520,14697,17558,1842,19400,"1.32","9.6","3.5",".68",17000,60640,16585,21229,17000,61050,1,"12.5",1,"16.6",1,"14.6",1,"21.1","13.7","19.2",17000,60640,20.3,21.6,25.3,27.2,17000,60850,100.0,100.0,19.50,13.25,"12.25",".00",3.00,3.25,.00,.00,.00,.00,4,95.7,.0,.0,.0,95.7,.0,.0,.0,3.50,.00,100.0,3,4.8,10.9,52,1,2,50,2,2,1,8,,4,2,1,2,4,17000,60830,"17601590010","0","0",6,159,"一般県道金沢停車場北線"
"17601590020","0","0",6,159,"一般県道金沢停車場北線",1,"17602000070","0","一般県道向粟崎安江町線","",1,"17602000050","0","一般県道向粟崎安江町線","",1,2,17201,0,0,0,"","1.2",0,0,0,"17601590020",17000,60630,"17601590020","金沢市浅野本町",1,0,1,20151006,14177,520,14697,17558,1842,19400,"1.32","9.6","3.5",".68",17000,60640,16585,21229,17000,61060,1,"18.8",1,"23.1",1,"25.5",1,"25.7","22.4","24.7",17000,60640,20.3,21.6,25.3,27.2,17000,60850,100.0,100.0,19.50,13.25,"12.25",".00",3.00,3.25,.00,.00,.00,.00,4,95.7,.0,.0,.0,95.7,.0,.0,.0,3.50,.00,100.0,3,4.8,10.9,52,1,2,50,2,2,1,8,,4,2,1,2,4,17000,60830,"17601590020","0","0",6,159,"一般県道金沢停車場北線"
"17601590030","0","0",6,159,"一般県道金沢停車場北線",1,"17602000050","0","一般県道向粟崎安江町線","",1,"17303590110","0","一般国道３５９号","",1,2,17201,0,0,0,"","1.0",0,0,0,"17601590030",17000,60630,"17601590020","金沢市浅野本町",1,0,1,20151006,14177,520,14697,17558,1842,19400,"1.32","9.6","3.5",".68",17000,60640,16585,21229,17000,61070,1,"23.4",1,"18.9",1,"25.1",1,"28.2","24.4","24.0",17000,60640,20.3,21.6,25.3,27.2,17000,60850,100.0,100.0,19.50,13.25,"12.25",".00",3.00,3.25,.00,.00,.00,.00,4,95.7,.0,.0,.0,95.7,.0,.0,.0,3.50,.00,100.0,3,4.8,10.9,52,1,2,50,2,2,1,8,,4,2,1,2,4,17000,60830,"17601590030","0","0",6,159,"一般県道金沢停車場北線"
"17601600010","0","0",6,160,"一般県道尾小屋尾小屋停車場線",1,"17304160030","0","一般国道４１６号","",8,"","","","",1,2,17203,0,0,0,"",".1",0,0,0,"17601600010",17000,60640,"","",2,0,0,,519,61,580,653,113,766,"1.32","10.9","10.6",".30",17000,60650,627,809,17000,61080,2,"44.7",2,"39.2",1,"44.7",1,"39.2","44.7","39.2",17000,60650,18.9,18.9,18.9,18.9,17000,60860,.0,.0,5.50,5.50,"3.50",".00",.00,.00,.00,.00,.00,.00,1,.0,.0,.0,.0,.0,.0,.0,.0,.00,.00,.0,3,.0,20.0,,,2,30,2,2,5,8,,4,2,1,2,4,17000,60840,"17601600010","0","0",6,160,"一般県道尾小屋尾小屋停車場線"
"17601610010","0","0",6,161,"一般県道大杉長谷線",1,"17400430010","0","主要地方道丸山加賀線","",2,"17601630010","0","一般県道瀬領粟津線","",1,2,17203,0,0,0,"","8.4",0,0,0,"17601610010",17000,60650,"","",2,0,0,,404,59,463,511,100,611,"1.32","11.7","12.7",".09",17000,60660,518,668,17000,61090,1,"46.1",1,"48.0",1,"47.9",1,"47.3","47.4","47.5",17000,60660,49.5,49.5,49.5,49.5,17000,60870,98.2,60.0,9.50,7.50,"5.50",".00",.00,2.00,.00,.00,.00,.00,2,12.7,.0,.0,.0,.0,.0,.0,.0,2.00,.00,100.0,3,.0,3.2,,,2,40,2,2,5,8,,4,2,4,2,4,17000,60850,"17601610010","0","0",6,161,"一般県道大杉長谷線"
"17601610020","0","0",6,161,"一般県道大杉長谷線",2,"17601630010","0","一般県道瀬領粟津線","",1,"17304160070","0","一般国道４１６号","",1,2,17203,0,0,0,"","2.6",0,0,0,"17601610020",17000,60660,"17601610020","小松市波佐谷町",1,0,1,20151006,511,26,537,635,74,709,"1.32","13.0","4.8",".07",17000,60670,574,740,17000,61090,1,"34.0",1,"37.5",1,"44.0",1,"38.1","40.3","37.9",17000,60670,42.5,40.4,42.5,40.4,17000,60870,98.2,60.0,9.50,7.50,"5.50",".00",.00,2.00,.00,.00,.00,.00,2,12.7,.0,.0,.0,.0,.0,.0,.0,2.00,.00,100.0,3,.0,3.2,,,2,40,2,2,5,8,,4,2,4,2,4,17000,60850,"17601610020","0","0",6,161,"一般県道大杉長谷線"
"17601620010","0","0",6,162,"一般県道高松内灘線",1,"17400590050","0","主要地方道高松津幡線","",1,"17301590300","0","一般国道１５９号","",1,2,17209,0,0,0,"","1.4",0,0,0,"17601620010",17000,60670,"17601620060","かほく市白尾",1,0,1,20151006,5074,335,5409,6345,903,7248,"1.34","13.6","6.2",".87",17000,60680,7751,9689,17000,61100,1,"28.6",1,"34.4",1,"37.2",1,"36.6","33.0","35.6",17000,60680,37.8,38.1,38.6,38.5,17000,60880,100.0,100.0,17.50,8.50,"6.00",".00",4.50,4.50,.00,.00,.00,.00,2,100.0,100.0,.0,.0,100.0,100.0,.0,.0,4.50,.00,.0,3,1.4,2.1,,,2,50,2,2,4,8,,4,1,1,2,4,17000,60860,"17601620010","0","0",6,162,"一般県道高松内灘線"
"17601620020","0","1",6,162,"一般県道高松内灘線",1,"17301590300","0","一般国道１５９号","",9,"","","","",1,2,17209,0,0,0,"",".3",0,0,0,"17601620020",17000,60670,"17601620060","かほく市白尾",1,0,1,20151006,5074,335,5409,6345,903,7248,"1.34","13.6","6.2",".82",17000,60680,7751,9689,17000,61110,1,"17.6",1,"25.6",1,"24.9",1,"37.8","21.1","31.0",17000,60680,37.8,38.1,38.6,38.5,17000,60890,100.0,100.0,13.50,8.50,"6.00",".00",2.50,2.50,.00,.00,.00,.00,2,100.0,.0,.0,.0,100.0,.0,.0,.0,2.50,.00,.0,3,.0,10.0,,,2,40,2,2,3,7,,4,2,1,2,4,17000,60860,"17601620020","0","1",6,162,"一般県道高松内灘線"
"17601620040","0","1",6,162,"一般県道高松内灘線",9,"","","","",1,"17400600120","0","主要地方道金沢田鶴浜線","",1,2,17209,0,0,0,"",".3",0,0,0,"17601620040",17000,60670,"17601620060","かほく市白尾",1,0,1,20151006,5074,335,5409,6345,903,7248,"1.34","13.6","6.2",".77",17000,60680,7751,9689,17000,61120,1,"39.3",1,"21.5",1,"41.8",1,"36.0","40.7","27.5",17000,60680,37.8,38.1,38.6,38.5,17000,60900,100.0,100.0,15.00,10.00,"7.50",".00",2.50,2.50,.00,.00,.00,.00,2,100.0,.0,.0,.0,100.0,.0,.0,.0,2.50,.00,.0,3,.0,6.7,,,2,40,2,2,2,7,,4,2,1,2,4,17000,60870,"17601620040","0","1",6,162,"一般県道高松内灘線"
"17601620050","0","0",6,162,"一般県道高松内灘線",1,"17400600120","0","主要地方道金沢田鶴浜線","",1,"17602250010","0","一般県道木津横山停車場線","",1,2,17209,0,0,0,"","1.7",0,0,0,"17601620050",17000,60670,"17601620060","かほく市白尾",1,0,1,20151006,5074,335,5409,6345,903,7248,"1.34","13.6","6.2",".97",17000,60680,7751,9689,17000,61130,1,"38.2",1,"40.8",1,"39.1",1,"45.8","38.7","43.4",17000,60680,37.8,38.1,38.6,38.5,17000,60910,61.1,61.1,10.50,8.00,"5.50",".00",.00,2.50,.00,.00,.00,.00,2,50.0,50.0,.0,.0,5.6,5.6,.0,.0,3.50,.00,9.3,3,1.9,9.6,,,2,40,2,2,3,8,,4,2,1,2,4,17000,60870,"17601620050","0","0",6,162,"一般県道高松内灘線"
"17601620060","0","0",6,162,"一般県道高松内灘線",1,"17602250010","0","一般県道木津横山停車場線","",1,"17400560040","0","主要地方道七塚宇ノ気線","",1,2,17209,0,0,0,"","3.7",0,0,0,"17601620060",17000,60670,"17601620060","かほく市白尾",1,0,1,20151006,5074,335,5409,6345,903,7248,"1.34","13.6","6.2",".97",17000,60680,7751,9689,17000,61140,1,"34.1",1,"33.5",1,"36.4",1,"37.2","35.4","35.4",17000,60680,37.8,38.1,38.6,38.5,17000,60910,61.1,61.1,10.50,8.00,"5.50",".00",.00,2.50,.00,.00,.00,.00,2,50.0,50.0,.0,.0,5.6,5.6,.0,.0,3.50,.00,9.3,3,1.9,9.6,,,2,40,2,2,3,8,,4,2,1,2,4,17000,60870,"17601620060","0","0",6,162,"一般県道高松内灘線"
"17601620070","0","0",6,162,"一般県道高松内灘線",1,"17400560040","0","主要地方道七塚宇ノ気線","",6,"","","かほく市・内灘町境","",1,2,17209,0,0,0,"","2.6",0,0,0,"17601620070",17000,60680,"17601620070","河北郡内灘町室",1,0,1,20151006,2397,125,2522,2985,445,3430,"1.36","14.9","5.0",".51",17000,60690,6149,7686,17000,61150,1,"36.6",1,"52.1",1,"49.0",1,"49.2","43.0","50.6",17000,60690,49.3,50.1,49.3,50.1,17000,60920,100.0,100.0,7.00,7.00,"5.50",".00",.00,.00,.00,.00,.00,.00,2,30.8,30.8,.0,.0,.0,.0,.0,.0,2.00,.00,.0,3,.4,5.8,,,2,40,2,2,4,8,,4,2,1,2,4,17000,60880,"17601620070","0","0",6,162,"一般県道高松内灘線"
"17601620080","0","0",6,162,"一般県道高松内灘線",6,"","","かほく市・内灘町境","",1,"17400080210","0","主要地方道松任宇ノ気線","",1,2,17365,0,0,0,"","3.0",0,0,0,"17601620080",17000,60680,"17601620070","河北郡内灘町室",1,0,1,20151006,2397,125,2522,2985,445,3430,"1.36","14.9","5.0",".51",17000,60690,6149,7686,17000,61160,1,"47.6",1,"45.7",1,"49.2",1,"47.4","48.5","46.5",17000,60690,49.3,50.1,49.3,50.1,17000,60930,6.7,6.7,7.00,7.00,"5.50",".00",.00,.00,.00,.00,.00,.00,2,3.3,3.3,.0,.0,.0,.0,.0,.0,2.00,.00,.0,3,.3,8.0,,,2,40,2,2,4,8,,4,2,1,2,4,17000,60890,"17601620080","0","0",6,162,"一般県道高松内灘線"
"17601620100","0","0",6,162,"一般県道高松内灘線",1,"17400080200","0","主要地方道松任宇ノ気線","",1,"17800380010","0","幹９号　宮坂海浜線","",1,2,17365,0,0,0,"","1.2",0,0,0,"17601620100",17000,60690,"17601620100","河北郡内灘町大学一丁目",1,0,1,20151006,7017,342,7359,8768,1093,9861,"1.34","11.6","4.6","1.01",17000,60700,9521,12187,17000,61170,1,"35.5",1,"26.2",1,"36.1",1,"29.3","35.9","27.8",17000,60700,23.3,23.3,23.3,23.3,17000,60940,100.0,100.0,13.50,10.00,"7.50",".00",.00,3.50,.00,.00,.00,.00,2,100.0,100.0,.0,.0,.0,.0,.0,.0,3.50,.00,100.0,3,1.7,2.5,,,2,60,2,1,2,8,,4,1,1,2,4,17000,60900,"17601620100","0","0",6,162,"一般県道高松内灘線"
"17601630010","0","0",6,163,"一般県道瀬領粟津線",1,"17601610010","0","一般県道大杉長谷線","",1,"17400110050","0","主要地方道小松山中線","",1,2,17203,0,0,0,"","3.7",0,0,0,"17601630010",17000,60700,"17601630010","小松市小山田町",1,0,1,20151006,714,90,804,900,161,1061,"1.32","12.4","11.2",".14",17000,60710,818,1055,17000,61180,1,"44.0",1,"41.8",1,"44.2",1,"41.0","44.1","41.3",17000,60710,49.7,44.2,49.7,44.2,17000,60950,91.9,91.9,7.75,7.75,"6.75",".00",.00,.00,.00,.00,.00,.00,2,2.7,.0,.0,.0,2.7,.0,.0,.0,2.00,.00,.0,3,.0,4.3,,,2,30,2,2,5,8,,4,2,1,2,4,17000,60910,"17601630010","0","0",6,163,"一般県道瀬領粟津線"
"17601650010","0","0",6,165,"一般県道金平寺井線",1,"17304160060","0","一般国道４１６号","",2,"17601110010","0","一般県道大野八幡線","",1,2,17203,0,0,0,"","1.6",0,0,0,"17601650010",17000,60710,"17601650020","小松市五国寺町",1,0,1,20151006,825,193,1018,1060,284,1344,"1.32","12.9","19.0",".14",17000,60720,715,894,17000,61190,1,"43.0",1,"48.4",1,"50.0",1,"46.9","47.0","47.5",17000,60720,42.1,42.1,43.3,40.3,17000,60960,100.0,100.0,12.00,8.50,"6.00",".00",3.50,.00,.00,.00,.00,.00,2,70.4,.0,.0,.0,.0,.0,.0,.0,3.50,.00,38.9,3,.2,4.6,,,2,50,2,2,4,8,,4,2,1,2,4,17000,60920,"17601650010","0","0",6,165,"一般県道金平寺井線"
"17601650020","0","0",6,165,"一般県道金平寺井線",2,"17601110010","0","一般県道大野八幡線","",1,"17303600090","0","一般国道３６０号","",1,2,17203,0,0,0,"","3.8",0,0,0,"17601650020",17000,60710,"17601650020","小松市五国寺町",1,0,1,20151006,825,193,1018,1060,284,1344,"1.32","12.9","19.0",".14",17000,60720,715,894,17000,61190,1,"44.4",1,"41.1",1,"45.3",1,"44.9","44.9","43.4",17000,60720,42.1,42.1,43.3,40.3,17000,60960,100.0,100.0,12.00,8.50,"6.00",".00",3.50,.00,.00,.00,.00,.00,2,70.4,.0,.0,.0,.0,.0,.0,.0,3.50,.00,38.9,3,.2,4.6,,,2,50,2,2,4,8,,4,2,1,2,4,17000,60920,"17601650020","0","0",6,165,"一般県道金平寺井線"
"17601650040","0","0",6,165,"一般県道金平寺井線",1,"17400550010","0","主要地方道小松辰口線","",1,"17400220250","0","主要地方道金沢小松線","",1,2,17203,0,0,0,"","1.2",0,0,0,"17601650040",17000,60720,"","",2,0,0,,855,112,967,1078,198,1276,"1.32","16.5","11.6",".16",17000,60730,1005,1296,17000,61200,1,"40.8",1,"30.5",1,"38.1",1,"29.4","39.3","29.9",17000,60720,42.1,42.1,43.3,40.3,17000,60970,92.3,61.5,9.25,7.00,"5.50",".00",2.25,.00,.00,.00,.00,.00,2,42.3,.0,.0,.0,.0,.0,.0,.0,1.50,.00,.0,3,.8,8.1,,,2,40,2,2,5,8,,4,2,1,2,4,17000,60930,"17601650040","0","0",6,165,"一般県道金平寺井線"
"17601650050","0","0",6,165,"一般県道金平寺井線",1,"17400220250","0","主要地方道金沢小松線","",1,"17400540040","0","主要地方道寺畠小松線","",1,2,17203,0,0,0,"","1.2",0,0,0,"17601650050",17000,60720,"","",2,0,0,,855,112,967,1078,198,1276,"1.32","16.5","11.6",".16",17000,60730,1005,1296,17000,61210,1,"23.8",1,"26.1",1,"24.9",1,"25.9","24.4","26.0",17000,60720,42.1,42.1,43.3,40.3,17000,60970,92.3,61.5,9.25,7.00,"5.50",".00",2.25,.00,.00,.00,.00,.00,2,42.3,.0,.0,.0,.0,.0,.0,.0,1.50,.00,.0,3,.8,8.1,,,2,40,2,2,5,8,,4,2,1,2,4,17000,60930,"17601650050","0","0",6,165,"一般県道金平寺井線"
"17601650060","0","0",6,165,"一般県道金平寺井線",1,"17400540040","0","主要地方道寺畠小松線","",6,"","","小松市・能美市境","",1,2,17203,0,0,0,"",".2",0,0,0,"17601650060",17000,60720,"","",2,0,0,,855,112,967,1078,198,1276,"1.32","16.5","11.6",".16",17000,60730,1005,1296,17000,61220,1,"16.2",1,"45.2",1,"19.2",1,"45.0","17.7","45.1",17000,60730,26.5,26.5,26.5,26.5,17000,60970,92.3,61.5,9.25,7.00,"5.50",".00",2.25,.00,.00,.00,.00,.00,2,42.3,.0,.0,.0,.0,.0,.0,.0,1.50,.00,.0,3,.8,8.1,,,2,40,2,2,5,8,,4,2,1,2,4,17000,60930,"17601650060","0","0",6,165,"一般県道金平寺井線"
